city,timestamp,PM25,PM10,SO2,NO2,CO,O3,temperature,humidity,wind_speed,AQI
beijing,2026-03-03 08:00:00,23.2,93.4,6.2,7.1,0.267,102.0,10.8,16,2.4444444444444446,72
beijing,2026-03-03 09:00:00,23.7,84.3,10.9,15.0,0.464,92.0,10.4,19,1.5,67
beijing,2026-03-03 10:00:00,41.7,90.6,23.6,38.8,1.008,64.0,9.0,39,0.75,70
beijing,2026-03-03 11:00:00,75.0,115.0,41.3,70.9,1.726,27.0,8.3,30,1.4166666666666665,100
beijing,2026-03-03 12:00:00,189.1,241.2,124.9,90.5,2.144,0.0,6.7,51,1.3333333333333333,239
beijing,2026-03-03 13:00:00,186.3,233.3,120.5,88.6,1.989,1.0,6.3,61,1.472222222222222,236
beijing,2026-03-03 14:00:00,168.1,215.1,113.4,85.7,1.533,3.0,5.5,71,0.5277777777777778,218
beijing,2026-03-03 15:00:00,141.1,187.2,101.1,81.8,1.117,6.0,4.6,59,2.4722222222222223,187
beijing,2026-03-03 16:00:00,91.5,138.8,78.3,76.6,0.84,9.0,3.3,45,2.5,121
beijing,2026-03-03 17:00:00,64.0,113.6,50.3,70.4,0.601,13.0,2.4,44,2.8055555555555554,88
beijing,2026-03-03 18:00:00,52.6,101.0,29.9,64.3,0.443,16.0,2.5,50,2.111111111111111,80
beijing,2026-03-03 19:00:00,49.1,94.3,22.9,57.9,0.361,19.0,2.8,52,2.305555555555556,72
beijing,2026-03-03 20:00:00,47.4,90.3,23.5,51.7,0.36,21.0,2.5,52,2.0277777777777777,70
beijing,2026-03-03 21:00:00,46.4,89.9,27.0,47.8,0.487,22.0,1.6,49,2.1666666666666665,70
beijing,2026-03-03 22:00:00,49.7,92.7,34.2,48.5,0.891,18.0,0.8,51,1.777777777777778,71
beijing,2026-03-03 23:00:00,66.1,106.6,44.4,51.6,1.425,12.0,0.3,55,1.9444444444444444,89
beijing,2026-03-04 00:00:00,79.4,134.6,41.5,48.9,1.693,12.0,1.3,73,1.777777777777778,106
beijing,2026-03-04 01:00:00,85.2,159.3,39.0,44.5,1.429,19.0,2.0,76,3.0,113
beijing,2026-03-04 02:00:00,75.2,132.2,35.4,38.5,0.9,28.0,2.3,68,2.5833333333333335,100
beijing,2026-03-04 03:00:00,67.1,113.9,32.7,34.4,0.513,35.0,2.7,64,2.9166666666666665,90
beijing,2026-03-04 04:00:00,62.9,105.5,31.3,33.6,0.444,39.0,2.5,64,2.2777777777777777,85
beijing,2026-03-04 05:00:00,59.5,100.1,30.7,34.8,0.517,40.0,1.9,68,1.8888888888888888,81
beijing,2026-03-04 06:00:00,58.4,97.8,31.0,37.7,0.612,39.0,0.7,79,2.1944444444444446,79
beijing,2026-03-04 07:00:00,59.5,99.7,31.9,42.9,0.688,35.0,1.1,77,2.638888888888889,81
beijing,2026-03-04 08:00:00,62.6,104.5,33.7,49.8,0.786,29.0,1.3,76,2.1666666666666665,84
beijing,2026-03-04 09:00:00,68.5,113.6,36.9,57.0,0.913,22.0,1.1,79,1.4444444444444444,92
beijing,2026-03-04 10:00:00,78.2,125.7,43.2,65.2,1.12,14.0,0.9,82,1.1666666666666667,104
beijing,2026-03-04 11:00:00,91.7,141.6,50.9,73.6,1.356,5.0,0.5,86,1.6666666666666665,121
beijing,2026-03-04 12:00:00,92.4,149.0,51.2,74.0,1.476,1.0,-0.7,91,1.5277777777777777,122
beijing,2026-03-04 13:00:00,102.0,160.7,52.7,74.3,1.395,0.0,-1.0,93,1.3333333333333333,134
beijing,2026-03-04 14:00:00,108.7,168.6,54.5,74.4,1.198,0.0,-1.1,93,1.5,142
beijing,2026-03-04 15:00:00,105.5,166.7,54.4,72.4,0.996,1.0,-1.2,91,1.5,138
beijing,2026-03-04 16:00:00,96.4,159.7,50.3,66.6,0.8,6.0,-1.4,89,1.4166666666666665,127
beijing,2026-03-04 17:00:00,86.4,150.4,44.2,58.7,0.598,12.0,-1.6,87,1.611111111111111,114
beijing,2026-03-04 18:00:00,81.0,144.8,39.7,51.8,0.468,17.0,-1.9,86,1.5833333333333333,108
beijing,2026-03-04 19:00:00,78.2,143.9,38.1,46.9,0.438,20.0,-2.1,85,1.2222222222222223,104
beijing,2026-03-04 20:00:00,78.5,145.3,38.2,43.1,0.479,22.0,-2.3,84,1.0833333333333333,104
beijing,2026-03-04 21:00:00,75.7,141.6,39.5,40.8,0.584,23.0,-2.3,85,0.8611111111111112,101
beijing,2026-03-04 22:00:00,75.2,140.2,42.6,41.1,0.809,23.0,-2.2,84,1.2222222222222223,100
beijing,2026-03-04 23:00:00,84.3,150.4,47.0,42.9,1.097,23.0,-2.3,85,1.2777777777777777,112
beijing,2026-03-05 00:00:00,78.5,130.9,57.4,42.9,1.271,22.0,-1.8,85,1.2777777777777777,104
beijing,2026-03-05 01:00:00,68.2,117.1,55.1,40.4,1.224,26.0,-1.5,84,1.0555555555555556,92
beijing,2026-03-05 02:00:00,62.6,106.6,51.9,37.0,1.063,32.0,-1.1,82,0.9444444444444444,84
beijing,2026-03-05 03:00:00,56.0,93.1,49.7,34.4,0.932,37.0,-0.3,78,1.0833333333333333,76
beijing,2026-03-05 04:00:00,50.3,80.3,49.4,32.7,0.883,40.0,0.8,75,1.0555555555555556,69
beijing,2026-03-05 05:00:00,47.3,72.6,50.2,31.8,0.865,43.0,1.1,74,0.5277777777777778,65
beijing,2026-03-05 06:00:00,43.4,63.1,51.4,33.0,0.865,44.0,0.8,72,0.888888888888889,60
beijing,2026-03-05 07:00:00,41.4,58.3,49.4,36.6,0.794,45.0,1.3,70,1.1388888888888888,58
beijing,2026-03-05 08:00:00,42.5,58.8,47.8,42.2,0.742,45.0,1.7,67,1.5833333333333333,59
beijing,2026-03-05 09:00:00,46.1,62.4,56.6,49.9,0.966,41.0,1.7,67,1.4444444444444444,64
beijing,2026-03-05 10:00:00,83.8,101.3,86.3,61.9,1.673,29.0,1.5,76,0.08333333333333333,111
beijing,2026-03-05 11:00:00,156.0,174.2,126.5,76.0,2.657,12.0,0.9,77,0.16666666666666666,206
beijing,2026-03-05 12:00:00,194.2,212.3,145.4,71.5,3.548,0.0,1.1,82,1.25,244
beijing,2026-03-05 13:00:00,206.3,225.8,160.2,71.6,4.403,0.0,0.3,89,0.5277777777777778,256
beijing,2026-03-05 14:00:00,249.6,270.1,179.1,71.8,5.167,0.0,-0.1,89,0.5555555555555556,300
beijing,2026-03-05 15:00:00,257.0,278.5,181.8,72.2,5.304,0.0,-1.1,95,0.11111111111111112,314
beijing,2026-03-05 16:00:00,217.5,238.4,153.6,73.5,4.309,1.0,-1.7,99,0.6388888888888888,268
beijing,2026-03-05 17:00:00,167.6,189.1,109.3,74.9,2.688,2.0,-2.2,99,1.1388888888888888,218
beijing,2026-03-05 18:00:00,131.3,151.8,73.3,74.6,1.422,4.0,-2.8,98,0.6388888888888888,173
beijing,2026-03-05 19:00:00,102.4,121.1,54.5,71.0,0.887,7.0,-2.6,98,1.3611111111111112,134
beijing,2026-03-05 20:00:00,82.7,99.0,44.1,65.5,0.707,12.0,-2.9,98,1.3611111111111112,110
beijing,2026-03-05 21:00:00,71.7,86.1,39.7,60.8,0.734,15.0,-3.2,97,1.0833333333333333,96
beijing,2026-03-05 22:00:00,69.2,82.7,44.1,58.5,1.067,15.0,-3.5,97,1.0555555555555556,93
beijing,2026-03-05 23:00:00,84.3,99.2,54.4,57.0,1.607,14.0,-3.7,95,1.1388888888888888,112
beijing,2026-03-06 00:00:00,109.9,133.6,52.0,50.0,1.903,17.0,-2.7,94,0.8611111111111112,144
beijing,2026-03-06 01:00:00,106.2,134.1,44.0,41.5,1.706,32.0,-1.5,84,0.6944444444444444,139
beijing,2026-03-06 02:00:00,61.2,92.2,33.0,29.6,1.267,52.0,0.5,55,0.888888888888889,83
beijing,2026-03-06 03:00:00,31.5,91.5,23.9,20.2,0.882,69.0,2.0,41,1.3055555555555556,71
beijing,2026-03-06 04:00:00,25.4,93.6,18.8,15.3,0.646,79.0,3.6,33,1.6666666666666665,72
beijing,2026-03-06 05:00:00,22.9,91.3,15.7,12.8,0.465,86.0,5.0,23,1.7222222222222223,71
beijing,2026-03-06 06:00:00,21.5,87.1,13.9,12.3,0.359,89.0,5.6,21,2.055555555555556,69
beijing,2026-03-06 07:00:00,20.7,80.6,11.1,12.0,0.345,91.0,6.2,20,2.1944444444444446,65
beijing,2026-03-06 08:00:00,20.0,71.7,9.6,13.6,0.406,90.0,6.3,20,1.6944444444444442,61
beijing,2026-03-06 09:00:00,22.0,68.5,14.9,22.3,0.516,81.0,6.0,23,1.1944444444444444,59
beijing,2026-03-06 10:00:00,82.2,129.0,33.6,45.0,0.7,56.0,4.3,35,1.8888888888888888,109
beijing,2026-03-06 11:00:00,116.6,166.2,59.2,74.7,0.933,24.0,3.2,40,2.138888888888889,152
beijing,2026-03-06 12:00:00,121.5,174.2,77.0,94.7,1.117,0.0,2.0,46,1.6666666666666665,159
beijing,2026-03-06 13:00:00,134.6,180.2,80.1,93.2,1.224,0.0,2.0,47,1.5555555555555554,178
beijing,2026-03-06 14:00:00,133.6,175.6,83.9,91.1,1.282,0.0,1.3,49,1.8888888888888888,177
beijing,2026-03-06 15:00:00,122.9,163.4,83.8,88.2,1.274,0.0,0.5,53,1.8611111111111112,161
beijing,2026-03-06 16:00:00,109.2,149.0,76.4,84.4,1.144,1.0,0.2,55,1.8611111111111112,143
beijing,2026-03-06 17:00:00,99.7,136.4,65.1,80.0,0.949,1.0,-0.1,59,1.5555555555555554,131
beijing,2026-03-06 18:00:00,93.4,127.1,55.8,75.7,0.845,2.0,-0.9,70,0.5,123
beijing,2026-03-06 19:00:00,90.8,122.5,49.6,71.9,0.9,2.0,-0.8,72,0.3055555555555556,120
beijing,2026-03-06 20:00:00,90.1,118.5,45.3,68.3,1.045,2.0,-1.2,69,0.5833333333333334,119
beijing,2026-03-06 21:00:00,91.7,116.9,45.1,64.7,1.229,2.0,-1.7,69,1.0833333333333333,121
beijing,2026-03-06 22:00:00,98.7,121.1,51.9,61.3,1.495,2.0,-2.2,70,1.1111111111111112,130
beijing,2026-03-06 23:00:00,112.7,134.1,62.8,58.0,1.799,3.0,-2.6,71,0.888888888888889,147
beijing,2026-03-07 00:00:00,174.6,204.4,85.2,56.5,1.966,5.0,-2.1,71,0.6111111111111112,225
beijing,2026-03-07 01:00:00,120.6,145.3,84.0,52.9,1.899,10.0,-0.9,66,0.5277777777777778,158
beijing,2026-03-07 02:00:00,106.4,123.4,82.0,47.9,1.694,18.0,0.7,62,0.7222222222222222,139
beijing,2026-03-07 03:00:00,99.0,115.0,78.3,43.8,1.46,27.0,2.4,62,0.8611111111111112,130
beijing,2026-03-07 04:00:00,92.4,110.1,71.9,41.5,1.199,36.0,4.2,60,1.2777777777777777,122
beijing,2026-03-07 05:00:00,85.9,105.9,63.7,40.0,0.91,46.0,6.0,54,1.9444444444444444,114
beijing,2026-03-07 06:00:00,79.4,100.6,55.8,38.9,0.697,55.0,7.2,44,3.944444444444444,106
beijing,2026-03-07 07:00:00,72.6,94.5,46.9,36.0,0.613,64.0,8.1,39,3.5833333333333335,97
beijing,2026-03-07 08:00:00,66.8,88.5,38.2,33.5,0.605,72.0,8.4,38,3.6944444444444446,90
beijing,2026-03-07 09:00:00,65.7,85.4,35.7,37.5,0.626,71.0,8.1,40,3.222222222222222,88
beijing,2026-03-07 10:00:00,79.6,96.9,44.9,55.0,0.669,52.0,7.0,45,3.0,106
beijing,2026-03-07 11:00:00,106.9,121.5,60.2,79.1,0.74,23.0,5.3,51,3.5,140
beijing,2026-03-07 12:00:00,106.9,117.6,61.0,94.9,0.812,5.0,4.8,52,3.3055555555555554,140
beijing,2026-03-07 13:00:00,117.3,127.6,65.2,92.5,0.89,4.0,4.7,54,3.0555555555555554,153
beijing,2026-03-07 14:00:00,124.8,134.1,70.7,89.0,0.97,4.0,3.9,59,2.4444444444444446,164
beijing,2026-03-07 15:00:00,125.3,134.1,72.9,85.3,1.01,3.0,3.1,63,2.25,165
beijing,2026-03-07 16:00:00,118.5,126.2,68.3,81.6,0.948,2.0,2.6,65,2.138888888888889,155
beijing,2026-03-07 17:00:00,114.1,121.1,60.5,77.8,0.846,2.0,2.1,68,1.9444444444444444,149
beijing,2026-03-07 18:00:00,114.8,122.0,55.6,74.4,0.853,1.0,1.4,73,1.25,150
beijing,2026-03-07 19:00:00,121.1,128.5,56.0,71.8,1.062,1.0,1.6,75,0.75,159
beijing,2026-03-07 20:00:00,131.3,139.7,59.4,69.6,1.379,0.0,1.1,79,0.6666666666666666,173
beijing,2026-03-07 21:00:00,139.2,149.5,65.1,67.4,1.679,1.0,0.6,81,1.2222222222222223,185
beijing,2026-03-07 22:00:00,150.9,162.1,75.4,65.2,1.975,2.0,0.0,83,1.3888888888888888,201
beijing,2026-03-07 23:00:00,176.0,187.2,88.0,63.1,2.252,3.0,-0.6,83,1.75,226
beijing,2026-03-08 00:00:00,249.6,269.2,128.1,58.4,2.343,6.0,0.1,85,1.5277777777777777,300
beijing,2026-03-08 01:00:00,198.4,217.0,115.4,55.6,2.111,15.0,1.6,76,1.4444444444444444,248
beijing,2026-03-08 02:00:00,155.5,173.7,97.4,51.5,1.692,27.0,3.7,67,1.3333333333333333,206
beijing,2026-03-08 03:00:00,134.6,156.0,80.2,47.0,1.325,40.0,6.0,61,1.1388888888888888,178
beijing,2026-03-08 04:00:00,114.8,144.4,65.8,42.1,1.096,53.0,8.0,56,1.4444444444444444,150
beijing,2026-03-08 05:00:00,91.7,136.0,52.1,36.7,0.918,67.0,10.0,50,1.3333333333333333,121
beijing,2026-03-08 06:00:00,66.1,118.7,39.6,31.5,0.77,78.0,10.8,46,1.1666666666666667,89
beijing,2026-03-08 07:00:00,42.7,85.0,27.1,25.0,0.646,86.0,11.7,43,0.6944444444444444,68
beijing,2026-03-08 08:00:00,22.9,46.0,15.7,18.7,0.552,90.0,12.3,43,0.7222222222222222,46
beijing,2026-03-08 09:00:00,13.7,21.9,9.0,17.0,0.489,89.0,12.1,47,1.6666666666666665,28
beijing,2026-03-08 10:00:00,16.6,18.5,9.7,23.4,0.458,78.0,10.7,55,1.611111111111111,29
beijing,2026-03-08 11:00:00,22.6,23.3,15.0,34.5,0.458,60.0,9.3,39,3.75,43
beijing,2026-03-08 12:00:00,33.9,36.1,25.2,53.4,0.48,41.0,7.8,29,3.944444444444444,67
beijing,2026-03-08 13:00:00,21.1,21.9,24.0,48.1,0.528,43.0,7.4,23,3.9722222222222223,60
beijing,2026-03-08 14:00:00,26.7,28.0,22.5,41.2,0.599,45.0,6.1,25,3.3055555555555554,52
beijing,2026-03-08 15:00:00,37.5,39.2,21.9,38.5,0.672,43.0,5.0,29,2.2777777777777777,53
beijing,2026-03-08 16:00:00,47.7,49.5,23.1,44.6,0.74,33.0,4.3,32,1.9166666666666667,66
beijing,2026-03-08 17:00:00,53.2,54.8,25.3,54.9,0.81,20.0,3.9,34,1.6666666666666665,73
beijing,2026-03-08 18:00:00,56.2,57.7,27.1,61.6,0.887,10.0,2.7,42,1.2777777777777777,77
beijing,2026-03-08 19:00:00,56.7,58.0,27.0,60.6,0.935,8.0,2.7,39,1.4166666666666665,77
beijing,2026-03-08 20:00:00,56.0,57.6,26.5,55.9,0.989,9.0,1.7,42,1.6666666666666665,76
beijing,2026-03-08 21:00:00,55.6,57.4,29.1,51.7,1.159,11.0,0.7,44,1.6666666666666665,76
beijing,2026-03-08 22:00:00,59.8,61.2,38.5,49.8,1.629,10.0,-0.2,45,1.75,81
beijing,2026-03-08 23:00:00,77.3,78.7,50.9,48.4,2.216,9.0,-0.6,46,1.8055555555555556,103
beijing,2026-03-09 00:00:00,101.7,104.3,54.2,44.1,2.478,11.0,0.7,42,1.75,133
beijing,2026-03-09 01:00:00,108.5,110.8,47.0,38.4,2.115,26.0,3.0,40,1.1111111111111112,142
beijing,2026-03-09 02:00:00,66.4,68.9,37.1,30.5,1.428,48.0,5.3,33,1.1111111111111112,89
beijing,2026-03-09 03:00:00,35.0,37.4,29.3,24.3,0.875,65.0,7.4,27,0.888888888888889,50
beijing,2026-03-09 04:00:00,28.5,30.7,25.8,21.1,0.636,74.0,9.1,22,0.6666666666666666,41
beijing,2026-03-09 05:00:00,27.1,29.3,24.4,19.6,0.531,80.0,10.2,19,1.4166666666666665,39
beijing,2026-03-09 06:00:00,27.4,29.6,23.5,19.8,0.477,82.0,10.9,18,2.111111111111111,39
beijing,2026-03-09 07:00:00,28.2,30.3,21.7,20.7,0.453,82.0,11.3,17,2.7777777777777777,40
beijing,2026-03-09 08:00:00,28.7,30.7,20.4,23.2,0.479,80.0,11.4,17,3.0555555555555554,41
beijing,2026-03-09 09:00:00,30.2,32.1,21.9,30.7,0.536,71.0,10.8,19,3.222222222222222,43
beijing,2026-03-09 10:00:00,41.9,43.5,28.3,47.9,0.645,51.0,10.0,23,2.638888888888889,60
beijing,2026-03-09 11:00:00,58.9,60.5,37.6,69.9,0.786,25.0,8.8,29,2.4166666666666665,87
beijing,2026-03-09 12:00:00,59.0,60.1,47.0,86.6,0.873,5.0,7.4,35,2.4444444444444446,103
beijing,2026-03-09 13:00:00,63.6,65.4,49.7,85.5,0.862,6.0,7.4,36,2.8055555555555554,103
beijing,2026-03-09 14:00:00,71.9,74.5,53.3,83.7,0.799,7.0,6.6,40,2.944444444444444,102
beijing,2026-03-09 15:00:00,81.3,84.5,55.0,80.5,0.734,8.0,5.8,44,3.138888888888889,108
beijing,2026-03-09 16:00:00,84.1,88.2,52.7,74.6,0.674,11.0,5.1,46,3.0277777777777777,111
beijing,2026-03-09 17:00:00,85.7,91.0,48.5,67.3,0.612,14.0,4.4,49,2.944444444444444,113
beijing,2026-03-09 18:00:00,88.7,94.8,45.4,61.9,0.582,16.0,3.5,52,2.5277777777777777,117
beijing,2026-03-09 19:00:00,92.0,98.5,42.7,60.0,0.56,14.0,3.2,53,2.1944444444444446,121
beijing,2026-03-09 20:00:00,95.7,102.0,41.1,59.9,0.568,10.0,2.7,56,1.611111111111111,126
beijing,2026-03-09 21:00:00,100.6,107.1,45.6,60.0,0.71,6.0,2.0,60,0.6388888888888888,132
beijing,2026-03-09 22:00:00,113.2,119.7,62.4,60.3,1.127,3.0,2.1,60,0.8055555555555555,148
beijing,2026-03-09 23:00:00,154.6,160.2,85.3,60.9,1.678,0.0,1.5,70,1.1666666666666667,205
beijing,2026-03-10 00:00:00,197.9,204.4,95.0,59.3,2.033,1.0,1.8,63,1.25,248
beijing,2026-03-10 01:00:00,162.5,171.8,91.8,55.4,2.019,9.0,2.3,61,0.888888888888889,212
beijing,2026-03-10 02:00:00,138.3,150.9,87.4,50.1,1.809,21.0,3.4,56,0.8611111111111112,183
beijing,2026-03-10 03:00:00,135.0,151.3,84.2,47.2,1.602,31.0,5.3,48,0.7777777777777777,179
beijing,2026-03-10 04:00:00,132.2,152.7,83.4,48.0,1.448,40.0,7.2,43,0.5,175
beijing,2026-03-10 05:00:00,130.9,154.1,83.8,51.2,1.295,48.0,9.0,39,0.6944444444444444,173
beijing,2026-03-10 06:00:00,129.9,155.1,83.6,56.1,1.191,52.0,10.1,36,1.1944444444444444,171
beijing,2026-03-10 07:00:00,125.7,152.7,80.4,63.1,1.031,50.0,11.3,35,1.5555555555555554,165
beijing,2026-03-10 08:00:00,122.0,150.4,76.6,71.8,0.919,43.0,11.6,35,1.3611111111111112,160
beijing,2026-03-10 09:00:00,123.9,153.2,77.9,80.5,1.209,35.0,11.1,37,2.25,163
beijing,2026-03-10 10:00:00,149.5,177.4,89.9,90.0,2.384,23.0,10.6,40,0.4722222222222222,199
beijing,2026-03-10 11:00:00,186.7,215.6,107.0,99.6,3.962,10.0,9.9,44,0.3055555555555556,237
beijing,2026-03-10 12:00:00,228.2,258.9,111.4,100.3,4.851,0.0,8.8,47,0.3055555555555556,278
beijing,2026-03-10 13:00:00,246.8,274.7,115.4,97.9,4.429,0.0,9.2,46,1.8055555555555556,297
beijing,2026-03-10 14:00:00,250.5,273.8,119.9,94.5,3.317,0.0,7.7,52,2.25,301
beijing,2026-03-10 15:00:00,244.0,259.8,116.3,91.0,2.289,0.0,6.5,57,2.25,294
beijing,2026-03-10 16:00:00,199.8,211.4,97.4,88.8,1.564,0.0,5.8,60,2.361111111111111,250
beijing,2026-03-10 17:00:00,148.1,160.2,70.2,86.7,0.922,0.0,5.2,62,2.7777777777777777,197
beijing,2026-03-10 18:00:00,98.7,116.4,47.6,81.5,0.475,2.0,6.2,42,3.7777777777777777,130
beijing,2026-03-10 19:00:00,56.2,83.8,33.3,70.1,0.287,9.0,6.7,32,3.888888888888889,88
beijing,2026-03-10 20:00:00,36.1,68.0,23.6,55.7,0.293,18.0,6.0,33,3.555555555555556,70
beijing,2026-03-10 21:00:00,29.3,61.0,19.3,45.2,0.41,23.0,5.0,35,3.333333333333333,56
beijing,2026-03-10 22:00:00,30.4,60.1,24.1,42.7,0.702,19.0,4.0,38,2.944444444444444,55
beijing,2026-03-10 23:00:00,44.2,70.8,34.4,44.0,1.104,12.0,3.2,41,2.694444444444444,62
beijing,2026-03-11 00:00:00,60.8,81.3,40.5,42.3,1.345,13.0,4.4,40,2.4722222222222223,82
beijing,2026-03-11 01:00:00,65.9,89.9,35.6,36.7,1.276,31.0,6.1,35,1.8888888888888888,89
beijing,2026-03-11 02:00:00,46.6,79.2,28.9,28.8,1.045,55.0,8.5,29,1.8611111111111112,65
beijing,2026-03-11 03:00:00,24.1,45.4,23.2,22.4,0.824,75.0,11.1,23,1.7222222222222223,45
beijing,2026-03-11 04:00:00,19.6,42.7,19.6,18.5,0.656,86.0,12.7,18,1.6666666666666665,43
beijing,2026-03-11 05:00:00,18.5,45.4,17.2,16.0,0.499,92.0,13.7,17,1.6388888888888888,45
beijing,2026-03-11 06:00:00,18.5,44.8,15.8,15.5,0.395,95.0,14.6,15,1.75,45
beijing,2026-03-11 07:00:00,18.2,40.9,14.2,15.4,0.341,98.0,15.1,14,1.972222222222222,41
beijing,2026-03-11 08:00:00,18.3,36.8,13.7,17.1,0.34,98.0,15.1,14,2.111111111111111,37
beijing,2026-03-11 09:00:00,19.7,35.3,18.1,25.8,0.448,89.0,14.7,14,1.9444444444444444,35
beijing,2026-03-11 10:00:00,43.8,56.6,31.9,48.5,0.783,62.0,14.1,15,1.6944444444444442,61
beijing,2026-03-11 11:00:00,75.0,88.7,50.6,78.0,1.227,26.0,13.2,18,1.9166666666666667,100
beijing,2026-03-11 12:00:00,79.9,91.0,60.9,94.1,1.482,0.0,11.9,23,1.8055555555555556,107
beijing,2026-03-11 13:00:00,93.1,104.3,63.3,91.3,1.358,0.0,10.6,31,2.861111111111111,123
beijing,2026-03-11 14:00:00,105.7,115.3,66.6,87.3,1.046,0.0,7.9,50,2.861111111111111,138
beijing,2026-03-11 15:00:00,115.3,123.4,68.4,83.6,0.821,0.0,6.4,59,2.361111111111111,150
beijing,2026-03-11 16:00:00,116.6,125.3,66.4,80.7,0.786,0.0,5.4,65,1.9444444444444444,152
beijing,2026-03-11 17:00:00,118.0,127.1,62.9,78.1,0.839,0.0,4.9,68,1.3611111111111112,154
beijing,2026-03-11 18:00:00,126.2,136.9,63.0,76.3,0.95,0.0,4.0,72,0.6666666666666666,166
beijing,2026-03-11 19:00:00,138.3,150.4,68.7,75.8,1.066,0.0,4.1,72,0.3333333333333333,183
beijing,2026-03-11 20:00:00,154.6,166.7,78.0,76.0,1.239,0.0,3.6,74,0.5,205
beijing,2026-03-11 21:00:00,165.8,177.9,90.0,75.6,1.597,0.0,2.9,77,0.6666666666666666,216
beijing,2026-03-11 22:00:00,180.7,192.3,109.8,74.2,2.423,0.0,2.1,81,0.6111111111111112,231
beijing,2026-03-11 23:00:00,214.7,228.6,132.4,72.2,3.433,0.0,1.8,81,0.8611111111111112,265
beijing,2026-03-12 00:00:00,245.9,251.5,110.1,67.1,3.91,3.0,2.3,79,1.0,296
beijing,2026-03-12 01:00:00,200.7,214.7,98.0,60.2,3.367,17.0,4.1,70,0.3611111111111111,251
beijing,2026-03-12 02:00:00,142.5,164.4,81.1,50.7,2.29,36.0,6.3,60,0.6388888888888888,189
beijing,2026-03-12 03:00:00,113.9,133.6,66.7,42.9,1.415,52.0,8.4,50,1.611111111111111,149
beijing,2026-03-12 04:00:00,101.3,118.7,57.9,38.6,1.032,62.0,10.0,42,2.25,133
beijing,2026-03-12 05:00:00,92.9,109.0,51.6,36.0,0.851,68.0,11.5,34,2.694444444444444,122
beijing,2026-03-12 06:00:00,86.6,102.2,46.3,34.7,0.736,72.0,12.4,32,3.555555555555556,114
beijing,2026-03-12 07:00:00,81.0,96.4,40.7,33.0,0.651,76.0,12.8,31,3.888888888888889,108
beijing,2026-03-12 08:00:00,76.6,91.7,36.1,32.7,0.631,79.0,12.7,32,3.888888888888889,102
beijing,2026-03-12 09:00:00,73.3,87.8,35.0,38.0,0.646,73.0,12.4,34,3.9722222222222223,98
beijing,2026-03-12 10:00:00,77.3,89.9,40.3,55.0,0.713,53.0,11.7,36,3.416666666666667,103
beijing,2026-03-12 11:00:00,91.7,102.7,49.1,77.7,0.815,25.0,10.8,38,3.3055555555555554,121
beijing,2026-03-12 12:00:00,120.1,132.7,51.7,90.0,0.87,6.0,9.9,40,3.194444444444444,157
beijing,2026-03-12 13:00:00,114.3,123.4,52.1,86.8,0.831,5.0,9.2,42,3.083333333333333,149
beijing,2026-03-12 14:00:00,106.2,112.0,52.5,82.3,0.746,3.0,7.5,44,3.0,139
beijing,2026-03-12 15:00:00,101.5,105.9,52.0,78.2,0.677,2.0,6.4,43,2.5833333333333335,133
beijing,2026-03-12 16:00:00,96.9,100.6,49.4,75.0,0.644,2.0,5.7,45,2.1666666666666665,127
beijing,2026-03-12 17:00:00,94.3,98.0,45.9,72.1,0.628,3.0,5.0,48,2.111111111111111,124
beijing,2026-03-12 18:00:00,94.3,98.0,44.0,69.6,0.628,3.0,4.3,50,2.0,124
beijing,2026-03-12 19:00:00,95.9,99.9,44.0,67.6,0.612,3.0,4.0,50,2.0,126
beijing,2026-03-12 20:00:00,98.3,102.2,45.5,66.0,0.614,2.0,3.6,52,1.9444444444444444,129
beijing,2026-03-12 21:00:00,101.7,105.7,49.9,64.4,0.734,2.0,3.4,53,1.5833333333333333,133
beijing,2026-03-12 22:00:00,109.7,113.6,59.7,62.7,1.092,2.0,2.8,58,0.5,143
beijing,2026-03-12 23:00:00,142.0,146.2,72.3,60.9,1.568,1.0,3.0,55,0.3611111111111111,189
beijing,2026-03-13 00:00:00,206.3,210.0,96.7,63.6,1.905,3.0,3.9,52,1.5555555555555554,256
beijing,2026-03-13 01:00:00,164.8,169.5,94.6,64.2,1.977,4.0,4.7,48,0.7777777777777777,215
beijing,2026-03-13 02:00:00,150.4,157.9,91.9,64.9,1.911,6.0,4.8,48,1.611111111111111,200
beijing,2026-03-13 03:00:00,152.3,163.0,91.4,65.2,1.828,10.0,4.6,51,1.3888888888888888,202
beijing,2026-03-13 04:00:00,154.1,168.1,95.4,63.3,1.741,17.0,5.5,52,1.0,204
beijing,2026-03-13 05:00:00,157.9,175.6,101.6,60.9,1.636,26.0,6.0,51,0.6111111111111112,208
beijing,2026-03-13 06:00:00,162.1,189.5,106.3,62.3,1.598,30.0,7.2,50,0.41666666666666663,212
beijing,2026-03-13 07:00:00,156.5,183.9,106.7,71.3,1.629,26.0,8.5,47,0.5,206
beijing,2026-03-13 08:00:00,152.3,179.7,105.5,84.1,1.725,17.0,8.8,47,1.2777777777777777,202
beijing,2026-03-13 09:00:00,155.1,180.2,107.2,93.4,1.962,9.0,9.0,47,1.0,205
beijing,2026-03-13 10:00:00,170.9,190.9,115.0,95.9,2.501,5.0,8.8,48,1.1388888888888888,221
